	sequences per sample	iteration	LC01_F	LC02_F	LC03_F	LC05_F	LC06_F	LC07_F	LC08_F	LC10_F	LC11_F	LC12_F	LC13_F	LP02_F	LP03_F	LP04_F	LP05_F	LP06_F	LP08_F_REDO	LP09_F	LP11_F	LP12_F	LP13_F_REDO	LP14_F	LP16_F	LP17_F	LP18_F	LP19_F	LP20_F	s10832	s10852	s11287	s11367	s12389	s1624	s20844	s21911	s21944	s22683	s22756	s22787	s24010	s25149	s26891	s26917	s27111	s27321_9596	s27403	s27555	s27796	s28408	s28504	s28535	s28791	s29396	s29404	s29523	s29527	s29556	s29586	s29745	s29753	s29763	s29777	s29780_9504	s29848	s29934	s30012	s30239	s30731	s30879	s31091	s31166	s31202	s31219	s31369	s31407	s31475	s31659	s31686	s31716	s31761	s31904	s31943	s32025	s32109	s32186	s32573	s32679	s32994	s33276	s33833	sAI_5316	sAI_9042	sAI_9328
alpha_rarefaction_3042_3.txt	3042	3	0.943664869776	0.930871805246	0.937282818105	0.967696604322	0.947641413807	0.88432750176	0.877703602556	0.923869465441	0.956327392832	0.970697761473	0.969028602847	0.864849157597	0.920354139137	0.932240977833	0.915772435951	0.943247309959	0.94771727483	0.894557933399	0.933453673554	0.908976282516	0.794684195534	0.955494218353	0.951844460265	0.942654902373	0.894873912929	0.860260754435	0.922837669083	0.647177948346	0.910459786958	0.867974804631	0.815379125727	0.809457643398	0.866121936976	0.868354542	0.592954607444	0.854094398777	0.951126698282	0.91687425787	0.899335881053	0.932322025935	0.812544603472	0.925958777423	0.865730744808	0.889455144955	0.927986060591	0.885273279068	0.959932196239	0.925790197373	0.913088338972	0.687272984269	0.926757155251	0.907289185244	0.952044162786	0.824126701308	0.971762841585	0.88562016494	0.809561168839	0.91780966102	0.940518474428	0.747969150715	0.66672999225	0.859339183493	0.86440912044	0.856131407717	0.880942500803	0.844383107242	0.958288108493	0.949658322819	0.821744967777	0.874876212534	0.931719460319	0.759399526506	0.932408044986	0.902439699132	0.596408553319	0.782056036873	0.866771402426	0.858367038537	0.868307642166	0.823885934415	0.964170039348	0.940934737475	0.967046058231	0.665561602825	0.968632007473	0.919627515895	0.837883049535	0.881412795917	0.957094648189	0.968528049775	0.763177016401	0.843708354784	0.814627647733
alpha_rarefaction_3042_4.txt	3042	4	0.94271390539	0.92769147776	0.935729504232	0.966183490307	0.949088824828	0.87345408852	0.88159736946	0.926478133655	0.959807057971	0.969755658346	0.968965709521	0.859089987599	0.919843428036	0.929842602426	0.913668427248	0.942770747125	0.950418662071	0.894641575039	0.930432200346	0.911375522436	0.795726582178	0.953924910988	0.948876802996	0.942212920062	0.894813613142	0.863223224625	0.922062849236	0.662085611866	0.907781957699	0.863083389635	0.821044496056	0.805570360342	0.873553723652	0.870844555794	0.600834428023	0.84748195437	0.952103381932	0.919421761783	0.89635374319	0.933621172963	0.799567829912	0.92875807077	0.867652125124	0.893378953688	0.925090806292	0.892042632598	0.959262846989	0.924085377583	0.91120521336	0.690101454932	0.926116118803	0.905830751681	0.952400342174	0.816156971369	0.970527668525	0.871560588751	0.813403713343	0.91604238016	0.938174131089	0.753496847337	0.678139619727	0.847482170498	0.857381925884	0.858382167516	0.887560996801	0.839942751944	0.95543089277	0.949385352814	0.828438028028	0.880216958202	0.930175439962	0.782483754719	0.930817340922	0.8995273707	0.562300918848	0.780824321865	0.860865265205	0.861477556592	0.863306866265	0.824545125638	0.964201594076	0.940875302201	0.969083715556	0.634553896123	0.966484340858	0.912412073617	0.846218900763	0.878900737041	0.953755682553	0.971296004523	0.763252877424	0.842650190776	0.817802139756
alpha_rarefaction_3042_5.txt	3042	5	0.94135510696	0.933430980086	0.934482876373	0.964152965215	0.948144776547	0.878347448671	0.886616516263	0.925060548335	0.956768078373	0.970178837498	0.968106167393	0.8553866297	0.920855340594	0.93323062918	0.912697795189	0.941842476208	0.950850054097	0.897774354306	0.933792130424	0.908100098511	0.789037628364	0.954879549554	0.946442550296	0.938587800597	0.898780863657	0.863263208355	0.916287037361	0.654138575395	0.908600651584	0.850431240736	0.830439808061	0.81224504969	0.870916526507	0.880414931697	0.584614649779	0.853695425991	0.952634192962	0.921862714459	0.893180980194	0.935365544226	0.798135980127	0.931609018773	0.869992145899	0.895552771823	0.923934303922	0.883645400942	0.958862577433	0.924791036383	0.913774978484	0.685507648563	0.923709314394	0.910223126503	0.951968301763	0.808031412947	0.971365381698	0.872878971195	0.816158916523	0.915143934944	0.940649664288	0.745500317492	0.689518124733	0.856060301516	0.861319782955	0.852420053072	0.893484208156	0.846217387865	0.954580860286	0.949109357014	0.832513342679	0.880017039553	0.934769030202	0.783996004221	0.936785290829	0.895847786911	0.580738173137	0.774115051994	0.854571826124	0.865890679728	0.866036134053	0.840940183908	0.965515221698	0.941751918463	0.967183299682	0.661143724867	0.968145718866	0.92253703466	0.84402865688	0.874281859792	0.954030597711	0.969714377847	0.764391657276	0.847886762619	0.819022399966
alpha_rarefaction_3042_6.txt	3042	6	0.941660496205	0.932546799335	0.938046399281	0.963947211102	0.944797598037	0.87627802049	0.884507320481	0.925043258073	0.959203843971	0.969397101547	0.969806880746	0.853443420429	0.921669495786	0.933106139296	0.912215396891	0.939966915084	0.950014286079	0.899449780651	0.93565104967	0.910014994979	0.786436092384	0.954926017132	0.950049298858	0.942633937931	0.896183434114	0.856857814831	0.910364906648	0.655107262299	0.909088020831	0.864518913601	0.819109931915	0.809608068673	0.87779675384	0.875071160233	0.604113958385	0.850016274459	0.953182294253	0.918659909632	0.895988486415	0.934121509907	0.813730931543	0.929534619642	0.862744068252	0.898766383063	0.921683544123	0.883522423956	0.961312391369	0.921754218067	0.918681522459	0.691195063976	0.926186360491	0.912516463571	0.950463400623	0.828299489808	0.972267068838	0.876547316314	0.805239251833	0.915462508013	0.939136550273	0.742552111768	0.703896706248	0.863970596181	0.856033069354	0.862363034112	0.881092277694	0.845488387212	0.955611359875	0.953408364423	0.837287832281	0.875297662659	0.927855519116	0.766613672015	0.939133092221	0.905210463548	0.577383214009	0.779032618511	0.868139062116	0.861900303487	0.860110761416	0.836359345235	0.964379251513	0.942783498693	0.966276209335	0.673899183078	0.967739181591	0.91786715114	0.84431459458	0.880998045768	0.954895543046	0.969847728989	0.747544026409	0.838668243539	0.816443989711
alpha_rarefaction_3042_7.txt	3042	7	0.940431374736	0.927092802453	0.937064744681	0.96677395274	0.947737158631	0.885134308591	0.883117399579	0.929559042137	0.956263418864	0.970412256029	0.968457375831	0.862636652502	0.920024975783	0.92911403403	0.913620230643	0.94388423997	0.949474829918	0.897195346672	0.92874812887	0.907978202167	0.791144446735	0.955901187884	0.952095385186	0.941427942187	0.89792996666	0.859911923408	0.921640102341	0.643771982947	0.905765697072	0.859861565521	0.825864156466	0.815743950246	0.865338688127	0.872029154839	0.586463194869	0.855655061011	0.949302791815	0.91833053015	0.896049434587	0.931854972744	0.805588947373	0.927114631408	0.868636373264	0.895278937306	0.923802681806	0.875262217623	0.959868006143	0.92456150816	0.914265805785	0.686392045442	0.925659872026	0.913275506054	0.955237674097	0.818754833168	0.972014847148	0.873386224243	0.810697355152	0.917394478614	0.936442511393	0.735500710846	0.692964938375	0.8616664527	0.858152207037	0.854594087336	0.880556279585	0.843479907203	0.956572698418	0.95212110445	0.825486364251	0.887465900362	0.932730076107	0.786214993164	0.933952929856	0.898675393062	0.577822602781	0.772161900822	0.856160152777	0.85321345995	0.867677196004	0.837352670762	0.96483679506	0.941766615185	0.96725721555	0.651557787728	0.967549204842	0.916465343184	0.84011565456	0.875776386776	0.955532689185	0.971800231776	0.758762812624	0.845989156412	0.826221632624
alpha_rarefaction_3042_8.txt	3042	8	0.945308957523	0.933174219701	0.936251886259	0.966114977646	0.948248734245	0.871925629398	0.879581108833	0.921881085362	0.957269063702	0.969778351814	0.967840978006	0.862582404306	0.9225694539	0.9342384353	0.91196079779	0.941254823443	0.951417390804	0.90008065907	0.934787833362	0.911597702297	0.794297974316	0.954669905133	0.950586593736	0.94030839775	0.895184921509	0.856503148341	0.920914127484	0.650632758735	0.906062225058	0.854005137801	0.805552853952	0.809089360827	0.865242078791	0.866489787291	0.60278066309	0.853788793403	0.951681067293	0.915897358091	0.896678151723	0.93762819108	0.795707130634	0.931710382932	0.862898383836	0.890264761453	0.924243151219	0.885533497504	0.962077917699	0.925450659861	0.913911139294	0.68762008627	0.926309553604	0.902311102812	0.956228622213	0.829490572701	0.972948305144	0.871368018463	0.812699135184	0.919042240541	0.937114238055	0.740300271327	0.665663831496	0.851316502128	0.857854166153	0.853164398833	0.879776921045	0.842851838452	0.954236567952	0.950753877017	0.828215199782	0.881301705987	0.925357724705	0.773747633936	0.934844026712	0.901578860235	0.55309082877	0.780137898481	0.866239726883	0.857635012088	0.867255097493	0.829601446503	0.964296906643	0.942566722039	0.966701765898	0.654676086401	0.965744317664	0.916225656933	0.84608684639	0.878053946481	0.95502370711	0.970930531619	0.763608624555	0.84519142697	0.82022839571
alpha_rarefaction_3042_9.txt	3042	9	0.940811112105	0.932180894175	0.935341770116	0.966451273233	0.950948176331	0.885179047142	0.890427938296	0.922306641924	0.957206602632	0.968759307024	0.968834303533	0.859557473046	0.921302509984	0.931577247918	0.917829760949	0.941621593116	0.951575812826	0.898893898742	0.930038630767	0.910579305891	0.793307890713	0.953994720419	0.949859538238	0.944971149037	0.899937366027	0.866202120564	0.920798714988	0.652531013326	0.912132187508	0.857879020904	0.812223220735	0.814381909891	0.876188543386	0.873691613488	0.600165511029	0.849010845749	0.951383890923	0.919185533584	0.897174598358	0.933072855543	0.802476051907	0.929369065388	0.865904295809	0.893412885827	0.920742089381	0.888947891906	0.959721255048	0.924684485146	0.913693714255	0.687190639398	0.921828566192	0.910298555269	0.952937420924	0.820067380149	0.969821577468	0.875410049359	0.818651956112	0.912372306015	0.93847498164	0.747165585809	0.681158931652	0.851470601584	0.860275667285	0.854385955812	0.883503836925	0.84469303518	0.955677495125	0.953066017244	0.840577952928	0.879953065585	0.926370717905	0.771278368456	0.932112165385	0.895035144618	0.57428436688	0.780578584023	0.87765065113	0.860737533397	0.867365971296	0.825620363778	0.963803485803	0.939500078022	0.966072616505	0.666258832622	0.967237547878	0.917678038904	0.845223197825	0.882835568316	0.954999284615	0.969526346252	0.754513946973	0.841489798097	0.825535857625
alpha_rarefaction_4558_0.txt	4558	0	0.943178853569	0.928539976484	0.936661903974	0.966544990499	0.954205375174	0.879426035568	0.889823831727	0.929612015462	0.957105540967	0.970007071838	0.968097309871	0.857427672507	0.919542011394	0.931288135313	0.910243209216	0.939059936567	0.951093708876	0.897985902918	0.931999266054	0.909125539269	0.790261677244	0.954537114247	0.948090440196	0.941693247829	0.897606126179	0.869139525064	0.920206548487	0.649697016139	0.907609609151	0.86073148947	0.819306559442	0.811680122668	0.873458968035	0.873564958958	0.596087558321	0.847945480041	0.951670642209	0.920699825043	0.89317414607	0.933538396728	0.80016157599	0.927889590767	0.871499628117	0.897132199465	0.922550959877	0.882520951257	0.959483646111	0.923595177442	0.913157815189	0.691151981741	0.92266734773	0.908455611175	0.953459395465	0.816570337829	0.97233511769	0.872750340259	0.81963627689	0.916141830295	0.93700481012	0.743023997077	0.678091031281	0.857636092441	0.856021198955	0.858912026764	0.874291107487	0.842752887507	0.954869815999	0.95155772	0.825253121919	0.881416277472	0.932380294275	0.767785921825	0.938226160562	0.897989176026	0.577127890515	0.776185485848	0.868435421878	0.857129242116	0.866955688478	0.820078242672	0.962698319028	0.937096745934	0.96879862129	0.663523103614	0.967010156838	0.917094882188	0.843667239717	0.879841142615	0.955004879818	0.970284900905	0.752718748995	0.846498959056	0.806744469074
alpha_rarefaction_4558_1.txt	4558	1	0.944348893237	0.931562402469	0.937412889613	0.965967960898	0.949245269541	0.883717272054	0.885279507016	0.927012397954	0.95693110359	0.969781227419	0.970891581009	0.862859105621	0.920535495792	0.932482241948	0.912576549802	0.944005794556	0.950335406879	0.894885885032	0.932621637821	0.910428428595	0.798165558014	0.955068609147	0.950316442109	0.94258141518	0.894986581222	0.864261824727	0.920169004018	0.655166763865	0.903913115554	0.862544405961	0.821391047589	0.810113940723	0.874454570327	0.87394329168	0.60179017802	0.853149047112	0.952204255001	0.919959525138	0.894569067478	0.934861309771	0.803108624234	0.930244687891	0.868097329125	0.893807011035	0.921760793216	0.883254512412	0.959249811459	0.922695361679	0.915531973351	0.685844830444	0.930400449301	0.909495400418	0.953374679741	0.824504254173	0.971126378339	0.883953320866	0.816206637824	0.917851355095	0.937655003301	0.745626695157	0.668763830083	0.857122214561	0.860261124667	0.861639873073	0.882958970057	0.842686944017	0.952934543048	0.95112875038	0.818828396942	0.880897393663	0.929947027643	0.785608184771	0.937081054272	0.900959906166	0.576186005694	0.78111940662	0.871979715975	0.859033324278	0.862590903341	0.826348361453	0.966140665454	0.942051075495	0.968859077511	0.673189841584	0.966262636842	0.917379353738	0.843299015122	0.879037498452	0.955514040572	0.971616670591	0.761576644337	0.846171359501	0.81267572496
alpha_rarefaction_4558_2.txt	4558	2	0.941160597716	0.931485291906	0.935347269968	0.966062207141	0.948361241709	0.885074937797	0.885998820526	0.929655721074	0.955417772704	0.968915009143	0.968352612257	0.85961661129	0.922318858047	0.929833720362	0.91564759106	0.939411891893	0.950428497907	0.898095840824	0.931598887991	0.910081479198	0.791607309504	0.953693230116	0.949705141147	0.941232509813	0.900600249411	0.858767913766	0.915691778012	0.642799327126	0.912605430162	0.860710021735	0.82673324039	0.813074466469	0.87332602211	0.870234957135	0.594442147921	0.85216432309	0.94762382984	0.919424757131	0.899566428776	0.932610085676	0.805422807514	0.928658482229	0.870216955043	0.893449953512	0.922332528085	0.888425926015	0.959648264165	0.924551983782	0.914895065136	0.690040087866	0.925006271852	0.91049004003	0.951909579057	0.820221104189	0.971898350373	0.880118586611	0.820957938451	0.916443918865	0.938847473382	0.735521457049	0.670364090853	0.852692833685	0.860536643305	0.860856541431	0.879594215533	0.844179962382	0.955311107906	0.95090791189	0.823277512731	0.873317358002	0.931304597118	0.771555867806	0.935977920772	0.900352359651	0.582921579617	0.778709340544	0.865691980174	0.855506069593	0.862093679803	0.821223830302	0.964726297936	0.937513296999	0.970331398285	0.656470423334	0.966866525179	0.919326275102	0.845766841919	0.878382684414	0.954951162348	0.970719261525	0.763954749481	0.845314768011	0.817351647846
alpha_rarefaction_4558_3.txt	4558	3	0.943566139202	0.92753272578	0.938483677109	0.965506741543	0.945796280633	0.875155304138	0.889297727828	0.926750453085	0.958777617567	0.968914239	0.969628931652	0.862925049111	0.921540243531	0.932262366137	0.915684654189	0.94050068148	0.950371699865	0.898400528626	0.934317300048	0.908828264092	0.782999999422	0.956054392116	0.948612597113	0.942686924763	0.898500743477	0.862044294386	0.921614562325	0.6464458577	0.904228489089	0.865612077844	0.824725959073	0.8159990843	0.87009700528	0.880280412897	0.603147266156	0.852128703978	0.954484937063	0.920854720042	0.896869195649	0.935967908914	0.80099920271	0.927616190022	0.864606271158	0.897599676232	0.922824649426	0.888699423028	0.960562231304	0.921116664911	0.912306229629	0.689593982565	0.92749075299	0.90654353878	0.953918785731	0.821848223694	0.971903645106	0.879004286038	0.811073923903	0.922404343914	0.938031892004	0.736158461532	0.681438457589	0.860496788408	0.857634263352	0.854030860783	0.886496814207	0.851642069905	0.955686552592	0.952426056169	0.822865967595	0.880659804565	0.928877587897	0.76410021023	0.937283024259	0.900967029988	0.585701410575	0.779635244899	0.867526556935	0.855569221314	0.862307972077	0.825137504209	0.964682496056	0.944207379471	0.967984291394	0.662992860197	0.967431039957	0.917296948443	0.847367872832	0.878789897496	0.955428169634	0.97137378676	0.764363599117	0.843443031853	0.825658217108
alpha_rarefaction_4558_4.txt	4558	4	0.945271331949	0.930912498091	0.937199174946	0.966052099015	0.94704314206	0.872193430642	0.886038964227	0.925614781045	0.957083399357	0.969169733921	0.967932691817	0.858612441159	0.919904844989	0.935054230578	0.913203734962	0.9425028606	0.95027937898	0.89972700358	0.931761676955	0.907167065761	0.791625215327	0.954434588968	0.948029887707	0.942875032178	0.89800207592	0.861084503742	0.918965655668	0.646700582478	0.908729878331	0.865120149038	0.817217835509	0.815183502922	0.869067131628	0.867427208496	0.596990165852	0.848748065257	0.952291377422	0.917441350245	0.89973239458	0.935899173656	0.802139688142	0.927681844708	0.865439950896	0.898869545679	0.922228655055	0.88521520008	0.959031475935	0.926593825263	0.915393540157	0.687864241512	0.929582653762	0.904882532985	0.952548027558	0.818569147573	0.971586057409	0.876971493737	0.819416304812	0.917629938999	0.936271826573	0.736594554974	0.684804367327	0.850865765818	0.861173840324	0.856027937705	0.883398336607	0.844770084413	0.955718513524	0.951728788001	0.819495436999	0.879147532626	0.930335564758	0.768336574031	0.93613425979	0.89632460832	0.581622541006	0.781134905747	0.867272794835	0.857944919762	0.864276746246	0.829906421856	0.965353001757	0.936617331951	0.968665675364	0.660656150236	0.967777411746	0.91571805914	0.843679947076	0.875790575799	0.954301065435	0.972295936668	0.759154737313	0.849569615242	0.820139083965
alpha_rarefaction_4558_5.txt	4558	5	0.944712785778	0.929137318605	0.93616766474	0.965224387886	0.948201148245	0.878417918454	0.886708314714	0.927687813316	0.953790268127	0.970390025417	0.96731080139	0.864845111739	0.921672804385	0.93076944404	0.918949386398	0.94386832404	0.950888369513	0.894131144946	0.936103165268	0.915078840496	0.795904033258	0.953766297428	0.948314551793	0.94251547169	0.897081658834	0.860731296934	0.924449265967	0.658590819396	0.909384114762	0.858197719183	0.819154648746	0.812223939855	0.873697904884	0.874278688932	0.596943475936	0.84745557286	0.953394895993	0.924727576374	0.895874748572	0.931135358206	0.801926454814	0.930649879347	0.862841296066	0.89837463257	0.922247619825	0.887165394551	0.960480981224	0.924941194773	0.912984629295	0.690488696131	0.925310189511	0.905189723752	0.954903317217	0.822969359285	0.973051061825	0.878029381338	0.820579509461	0.916896089041	0.936291946557	0.732565359625	0.67097288885	0.855487297359	0.859536612692	0.85125670963	0.885726286192	0.847504091866	0.954107663288	0.951913622308	0.823872833227	0.880901629449	0.928998500339	0.766430951583	0.934720662415	0.89711978091	0.56856091667	0.771383740858	0.870387734241	0.857960707692	0.859945173524	0.82158021395	0.964188064286	0.940451777403	0.966356498014	0.657812108611	0.968332492273	0.914551485115	0.8429125959	0.881902045134	0.956548053743	0.971271550284	0.757265865474	0.851519328374	0.815597936094
alpha_rarefaction_4558_6.txt	4558	6	0.940530717055	0.93235796013	0.938685839632	0.966455653918	0.946139186779	0.882083702601	0.890665983036	0.927517804261	0.956626223252	0.969214691016	0.968801990665	0.864133499659	0.919638568066	0.931851013537	0.912628149379	0.94160111948	0.951185355886	0.898092760252	0.932132693319	0.90455628118	0.79482159735	0.953362357454	0.948455776756	0.939596726199	0.898333044851	0.856302204861	0.920224261775	0.645912533711	0.909604086841	0.867502682504	0.819518348752	0.809856616712	0.87472354275	0.876967065415	0.592768916107	0.847728010927	0.952231017469	0.921138613985	0.901800998529	0.931706900539	0.800140589594	0.92909823385	0.865536603835	0.894432270838	0.92290753606	0.883041182816	0.958705512933	0.923174390591	0.912587331803	0.68455224178	0.925166557852	0.908904315708	0.953327508486	0.812726073055	0.971513471437	0.88447239721	0.814264722389	0.918573941713	0.932908804871	0.742177609981	0.681230518994	0.850912937073	0.860463864797	0.858583079459	0.884693524503	0.839317664903	0.953911180569	0.950282652087	0.832173048809	0.88558323214	0.927978638545	0.761003754254	0.937999931072	0.894526902152	0.566789780434	0.78095007144	0.86553727771	0.852979711932	0.859755910895	0.827502709459	0.966057393748	0.942971300046	0.966947005116	0.673080577553	0.968518289258	0.915409039283	0.843317691088	0.880362240585	0.954289513291	0.970878777383	0.759914290792	0.843503584342	0.815485976563
alpha_rarefaction_4558_7.txt	4558	7	0.944846309311	0.927322091685	0.937977115587	0.966041798353	0.946185299088	0.881376133771	0.888688544759	0.933789752131	0.957131822095	0.969384026196	0.968852242493	0.858398533956	0.922600152758	0.935362961631	0.916143755652	0.945529233567	0.952386105004	0.893588097903	0.932050576827	0.904315130171	0.791688848388	0.95506803154	0.94948690189	0.942763939058	0.896866692685	0.862475670703	0.918151133236	0.652015435205	0.909566542372	0.864695030133	0.817848486313	0.810466377388	0.869179091158	0.870180373254	0.589656575933	0.852700150043	0.950083666404	0.91998965698	0.897212390599	0.931517926714	0.79929006298	0.928488473174	0.865058730138	0.892938578597	0.920011413518	0.888294712911	0.958927602905	0.923788387053	0.91312479531	0.686038040056	0.924903072697	0.909196199884	0.953967978612	0.817828847668	0.970253806383	0.880807383206	0.81874358495	0.914640340357	0.938987350595	0.73391975226	0.673077785785	0.847758527841	0.859149519594	0.863249953166	0.878289785921	0.84895244194	0.955455702244	0.950491842165	0.827656738048	0.877979129511	0.929999012292	0.768901666416	0.936613962576	0.899361185681	0.586476174377	0.770451290288	0.869959342229	0.863063674841	0.864889491226	0.82981188681	0.964775202013	0.944130268909	0.969394134322	0.660023477808	0.967328322142	0.918959109453	0.840585127654	0.883262502645	0.95561935762	0.971026933632	0.751400071739	0.841970326007	0.810234949433
alpha_rarefaction_4558_8.txt	4558	8	0.941943448019	0.932780961142	0.936219264317	0.964990071895	0.952895747097	0.876763940213	0.885025937452	0.92950101861	0.954979850173	0.969491461136	0.968830871026	0.861235644295	0.919351015944	0.928617857189	0.91226868516	0.940447349081	0.951631172383	0.898142723276	0.929268435441	0.912235376478	0.786803735424	0.953919652142	0.948673919745	0.94318559232	0.896689559807	0.859976845652	0.922044975963	0.652836503851	0.910784330903	0.860524513554	0.831694308701	0.812784218847	0.872399251344	0.868440331539	0.586795109823	0.849183003484	0.953691593562	0.922388652252	0.903653866185	0.932280175693	0.801876106719	0.931572221791	0.866663611766	0.897587161409	0.925698919162	0.882445477249	0.960690941444	0.925792395262	0.915119176733	0.684826220133	0.924194733724	0.90921487585	0.951564555018	0.816779912978	0.972521684819	0.872053360894	0.820783019734	0.916978879407	0.937868332897	0.734986881578	0.677399442917	0.856597650948	0.859753696734	0.854020271318	0.879570726174	0.846322692589	0.955787922657	0.951478299008	0.825269102385	0.878956633443	0.928683223071	0.77864041275	0.935657637575	0.89465705631	0.581578450322	0.77489212704	0.869862689289	0.858240462117	0.861820567861	0.832911230821	0.963036604317	0.939716772231	0.968655759774	0.654504537201	0.967585549885	0.915476330523	0.84008049149	0.876934045536	0.953642785753	0.971339611667	0.759977057442	0.840699590149	0.807995084948
alpha_rarefaction_4558_9.txt	4558	9	0.94122451958	0.931976643105	0.936125403146	0.966727225574	0.94909047081	0.874339337689	0.881857184307	0.927280215163	0.957189005208	0.97074342476	0.969398177572	0.864685499614	0.920014590358	0.932100443583	0.914079676294	0.943371100502	0.953299494536	0.90040116746	0.934463627208	0.910425829362	0.788663534367	0.954121237058	0.948562826625	0.942363464727	0.89934318359	0.860266130596	0.915265407624	0.662342859552	0.908029625859	0.857498814461	0.818532565783	0.819862025041	0.866713382254	0.870319769127	0.584052630799	0.850930072753	0.953142674179	0.918742699286	0.901016800476	0.933844624816	0.798641602621	0.92841145888	0.86259186602	0.896323068034	0.92305068638	0.886820755583	0.961194903733	0.921055246012	0.91270035028	0.692117933529	0.928702765449	0.906485681791	0.952108083401	0.822226941487	0.97279210126	0.878860943183	0.823242952566	0.91455803133	0.933670476243	0.737660144005	0.667840813764	0.854651499728	0.862396057176	0.855828374415	0.884234711844	0.841720414622	0.954892150145	0.951286148344	0.819616445709	0.883014324081	0.930636498114	0.775163121089	0.931541608609	0.898083903608	0.595024857326	0.774961632441	0.863267088846	0.862812608241	0.866417069756	0.829640530005	0.965071514511	0.939891787215	0.967746702296	0.668512089608	0.966979062316	0.916702494358	0.847231846335	0.88052724371	0.954739180502	0.97023994381	0.754873994025	0.844683732136	0.827080189786
alpha_rarefaction_6074_0.txt	6074	0	0.945291736675	0.930945026703	0.936453426075	0.966214622878	0.947569375138	0.879504387171	0.884549561012	0.925170455611	0.957074741345	0.969438499099	0.96802009114	0.856965117627	0.91934476437	0.932479390123	0.915504627431	0.941520934487	0.951252627971	0.897158511169	0.93498135009	0.911365467434	0.787290902055	0.954107875333	0.950385049107	0.944438577704	0.899403406716	0.862331540677	0.917305162571	0.646461883939	0.90916914416	0.866069220477	0.827942154326	0.812410302569	0.868576384616	0.867108265971	0.599178835846	0.854935436281	0.951362620318	0.921407188631	0.894928360776	0.93405533271	0.808823814812	0.927253425511	0.867151579862	0.894197554061	0.921052112303	0.88501159392	0.959513709145	0.922561972746	0.912259338209	0.687556683463	0.924726420465	0.911065034913	0.952615850022	0.82029305127	0.971648158065	0.885735299108	0.815907072568	0.916123815495	0.936421225259	0.738749745348	0.67767537003	0.855459539784	0.85712948273	0.865593418197	0.88516164755	0.845734351515	0.954437527112	0.952536161136	0.824066889225	0.879984201001	0.926724605727	0.773265441294	0.934432093089	0.895433761785	0.57076242965	0.774217371115	0.861704004253	0.861057927965	0.867191478515	0.82847563618	0.966104305271	0.942226045602	0.968417017686	0.659721084562	0.966383866893	0.917977910241	0.841658292106	0.874589317634	0.955058775161	0.971035692056	0.751999784461	0.842879104154	0.818597466934
alpha_rarefaction_6074_1.txt	6074	1	0.943274361028	0.927571042642	0.939184478036	0.965477907259	0.948540061663	0.886501396615	0.886632801962	0.926032342412	0.956727200224	0.967589825366	0.968279486595	0.862755192815	0.917563148563	0.928989450601	0.913427295384	0.94001329666	0.949446888659	0.897465015224	0.936154619857	0.911070239085	0.789767491683	0.954360169261	0.950044826354	0.943778244154	0.89887339431	0.866977456936	0.924864818918	0.646875452993	0.909541621939	0.862654849871	0.8268681433	0.812882635401	0.871230837669	0.870242370223	0.605273138264	0.854413826445	0.950977945261	0.923332136012	0.899485535058	0.933741564498	0.799766495301	0.930833191212	0.862271909538	0.894762315158	0.924149191039	0.884739513295	0.96048878669	0.922645564761	0.914259475036	0.682756539395	0.923358861605	0.908846485487	0.953950394915	0.820918473499	0.972850972351	0.882223892376	0.82079894017	0.918378252025	0.938223766175	0.740508376061	0.673856862932	0.85367900818	0.861269022198	0.858737517712	0.888404497315	0.83847122456	0.953830482116	0.951510559753	0.826317856306	0.875172781226	0.929578931516	0.763659081622	0.933979546953	0.897890347876	0.585777604691	0.773613632936	0.871435914577	0.860957476601	0.865085686152	0.832035181505	0.964865061779	0.943354808856	0.96876152304	0.671335062058	0.967105295256	0.915033107751	0.841430013263	0.878481496295	0.955890575342	0.970859400724	0.76033627192	0.844777596993	0.814911340964
alpha_rarefaction_6074_2.txt	6074	2	0.943787405665	0.928544764934	0.936664032416	0.965793735456	0.946435407713	0.873139142541	0.888498335044	0.928434338906	0.956753437925	0.97077190558	0.968869130141	0.862443484588	0.919349534861	0.931130696387	0.911768519724	0.941176971235	0.951597946477	0.89655027355	0.931045911749	0.909601740969	0.789466517061	0.954227788133	0.946763650029	0.940932483564	0.897061637673	0.858812273476	0.917417431743	0.650557242153	0.911475839251	0.863214840477	0.825005320724	0.813552076253	0.873770202623	0.86969685372	0.597613626865	0.859553651166	0.953231189167	0.922300625726	0.89648608876	0.934367203567	0.808308113879	0.929375643542	0.867010037222	0.89440284781	0.924748700827	0.885141915064	0.959390923208	0.925120528085	0.912304712085	0.686111983593	0.930366550444	0.911465864588	0.95560244852	0.820214067116	0.971034553643	0.879682792698	0.820077457597	0.917988860686	0.936816146031	0.743449709103	0.670383457498	0.85485786159	0.8578407738	0.857002793665	0.88132969634	0.844329983979	0.954791085557	0.951285641938	0.828859281245	0.87766503758	0.930065738452	0.765994562291	0.933439668303	0.89720193348	0.572785172099	0.774007252664	0.868570096241	0.859119915944	0.866036748611	0.837123886077	0.965415240353	0.941186241166	0.968180227854	0.657561082073	0.966950471135	0.917083388944	0.84245317519	0.879487636242	0.954585141286	0.97087891637	0.758341664526	0.843239547285	0.808603071177
